topic_id,indicator_label,Source,calendar,time_id,value,unit,geo_code,geo_label,sub_code,sub_label,detail,detail_fa
cpi_wb_y,CPI - World Bank (2010 = 100),World Bank,gregorian,2014,256.00,,IR,Iran,,,Base year  2010,سال پایه ۲۰۱۰
cpi_wb_y,CPI - World Bank (2010 = 100),World Bank,gregorian,2015,287.96,,IR,Iran,,,Base year  2010,سال پایه ۲۰۱۰
cpi_wb_y,CPI - World Bank (2010 = 100),World Bank,gregorian,2016,308.83,,IR,Iran,,,Base year  2010,سال پایه ۲۰۱۰
cpi_wb_y,CPI - World Bank (2010 = 100),World Bank,gregorian,2017,333.67,,IR,Iran,,,Base year  2010,سال پایه ۲۰۱۰
cpi_wb_y,CPI - World Bank (2010 = 100),World Bank,gregorian,2018,393.78,,IR,Iran,,,Base year  2010,سال پایه ۲۰۱۰
cpi_wb_y,CPI - World Bank (2010 = 100),World Bank,gregorian,2019,550.93,,IR,Iran,,,Base year  2010,سال پایه ۲۰۱۰
cpi_wb_y,CPI - World Bank (2010 = 100),World Bank,gregorian,2020,719.48,,IR,Iran,,,Base year  2010,سال پایه ۲۰۱۰
cpi_wb_y,CPI - World Bank (2010 = 100),World Bank,gregorian,2021,"1,031.66",,IR,Iran,,,Base year  2010,سال پایه ۲۰۱۰
cpi_wb_y,CPI - World Bank (2010 = 100),World Bank,gregorian,2022,"1,480.31",,IR,Iran,,,Base year  2010,سال پایه ۲۰۱۰
cpi_wb_y,CPI - World Bank (2010 = 100),World Bank,gregorian,2023,"2,140.22",,IR,Iran,,,Base year  2010,سال پایه ۲۰۱۰
cpi_wb_y,CPI - World Bank (2010 = 100),World Bank,gregorian,2024,"2,834.85",,IR,Iran,,,Base year  2010,سال پایه ۲۰۱۰
inf_imf_y,Yearly inflation rate- IMF,IMF,gregorian,1980,20.60,%,IR,Iran,,,,
inf_imf_y,Yearly inflation rate- IMF,IMF,gregorian,1981,24.20,%,IR,Iran,,,,
inf_imf_y,Yearly inflation rate- IMF,IMF,gregorian,1982,18.70,%,IR,Iran,,,,
inf_imf_y,Yearly inflation rate- IMF,IMF,gregorian,1983,19.70,%,IR,Iran,,,,
inf_imf_y,Yearly inflation rate- IMF,IMF,gregorian,1984,12.60,%,IR,Iran,,,,
inf_imf_y,Yearly inflation rate- IMF,IMF,gregorian,1985,4.40,%,IR,Iran,,,,
inf_imf_y,Yearly inflation rate- IMF,IMF,gregorian,1986,23.70,%,IR,Iran,,,,
inf_imf_y,Yearly inflation rate- IMF,IMF,gregorian,1987,27.70,%,IR,Iran,,,,
inf_imf_y,Yearly inflation rate- IMF,IMF,gregorian,1988,28.90,%,IR,Iran,,,,
inf_imf_y,Yearly inflation rate- IMF,IMF,gregorian,1989,17.40,%,IR,Iran,,,,
inf_imf_y,Yearly inflation rate- IMF,IMF,gregorian,1990,9.00,%,IR,Iran,,,,
inf_imf_y,Yearly inflation rate- IMF,IMF,gregorian,1991,20.20,%,IR,Iran,,,,
inf_imf_y,Yearly inflation rate- IMF,IMF,gregorian,1992,24.50,%,IR,Iran,,,,
inf_imf_y,Yearly inflation rate- IMF,IMF,gregorian,1993,22.50,%,IR,Iran,,,,
inf_imf_y,Yearly inflation rate- IMF,IMF,gregorian,1994,34.90,%,IR,Iran,,,,
inf_imf_y,Yearly inflation rate- IMF,IMF,gregorian,1995,49.30,%,IR,Iran,,,,
inf_imf_y,Yearly inflation rate- IMF,IMF,gregorian,1996,23.90,%,IR,Iran,,,,
inf_imf_y,Yearly inflation rate- IMF,IMF,gregorian,1997,16.50,%,IR,Iran,,,,
inf_imf_y,Yearly inflation rate- IMF,IMF,gregorian,1998,18.50,%,IR,Iran,,,,
inf_imf_y,Yearly inflation rate- IMF,IMF,gregorian,1999,20.20,%,IR,Iran,,,,
inf_imf_y,Yearly inflation rate- IMF,IMF,gregorian,2000,12.30,%,IR,Iran,,,,
inf_imf_y,Yearly inflation rate- IMF,IMF,gregorian,2001,11.50,%,IR,Iran,,,,
inf_imf_y,Yearly inflation rate- IMF,IMF,gregorian,2002,15.80,%,IR,Iran,,,,
inf_imf_y,Yearly inflation rate- IMF,IMF,gregorian,2003,15.60,%,IR,Iran,,,,
inf_imf_y,Yearly inflation rate- IMF,IMF,gregorian,2004,15.30,%,IR,Iran,,,,
inf_imf_y,Yearly inflation rate- IMF,IMF,gregorian,2005,10.30,%,IR,Iran,,,,
inf_imf_y,Yearly inflation rate- IMF,IMF,gregorian,2006,12.00,%,IR,Iran,,,,
inf_imf_y,Yearly inflation rate- IMF,IMF,gregorian,2007,18.40,%,IR,Iran,,,,
inf_imf_y,Yearly inflation rate- IMF,IMF,gregorian,2008,25.30,%,IR,Iran,,,,
inf_imf_y,Yearly inflation rate- IMF,IMF,gregorian,2009,10.80,%,IR,Iran,,,,
inf_imf_y,Yearly inflation rate- IMF,IMF,gregorian,2010,12.30,%,IR,Iran,,,,
inf_imf_y,Yearly inflation rate- IMF,IMF,gregorian,2011,25.30,%,IR,Iran,,,,
inf_imf_y,Yearly inflation rate- IMF,IMF,gregorian,2012,29.30,%,IR,Iran,,,,
inf_imf_y,Yearly inflation rate- IMF,IMF,gregorian,2013,32.90,%,IR,Iran,,,,
inf_imf_y,Yearly inflation rate- IMF,IMF,gregorian,2014,14.50,%,IR,Iran,,,,
inf_imf_y,Yearly inflation rate- IMF,IMF,gregorian,2015,11.10,%,IR,Iran,,,,
inf_imf_y,Yearly inflation rate- IMF,IMF,gregorian,2016,6.80,%,IR,Iran,,,,
inf_imf_y,Yearly inflation rate- IMF,IMF,gregorian,2017,8.20,%,IR,Iran,,,,
inf_imf_y,Yearly inflation rate- IMF,IMF,gregorian,2018,26.90,%,IR,Iran,,,,
inf_imf_y,Yearly inflation rate- IMF,IMF,gregorian,2019,34.80,%,IR,Iran,,,,
inf_imf_y,Yearly inflation rate- IMF,IMF,gregorian,2020,36.50,%,IR,Iran,,,,
inf_imf_y,Yearly inflation rate- IMF,IMF,gregorian,2021,40.20,%,IR,Iran,,,,
inf_imf_y,Yearly inflation rate- IMF,IMF,gregorian,2022,45.80,%,IR,Iran,,,,
inf_imf_y,Yearly inflation rate- IMF,IMF,gregorian,2023,40.70,%,IR,Iran,,,,
inf_imf_y,Yearly inflation rate- IMF,IMF,gregorian,2024,32.50,%,IR,Iran,,,,
inf_imf_y,Yearly inflation rate- IMF,IMF,gregorian,2025,42.40,%,IR,Iran,,,,
inf_imf_y,Yearly inflation rate- IMF,IMF,gregorian,2026,41.60,%,IR,Iran,,,,
inf_imf_y,Yearly inflation rate- IMF,IMF,gregorian,2027,33.80,%,IR,Iran,,,,
inf_imf_y,Yearly inflation rate- IMF,IMF,gregorian,2028,28.70,%,IR,Iran,,,,
inf_imf_y,Yearly inflation rate- IMF,IMF,gregorian,2029,25.00,%,IR,Iran,,,,
inf_imf_y,Yearly inflation rate- IMF,IMF,gregorian,2030,25.00,%,IR,Iran,,,,
inf_cbi_y,Yearly inflation rate- Central Bank of Iran,Central Bank of Iran,persian,1316,8.80,%,IR,Iran,,,,
inf_cbi_y,Yearly inflation rate- Central Bank of Iran,Central Bank of Iran,persian,1317,8.00,%,IR,Iran,,,,
inf_cbi_y,Yearly inflation rate- Central Bank of Iran,Central Bank of Iran,persian,1318,13.80,%,IR,Iran,,,,
inf_cbi_y,Yearly inflation rate- Central Bank of Iran,Central Bank of Iran,persian,1319,49.50,%,IR,Iran,,,,
inf_cbi_y,Yearly inflation rate- Central Bank of Iran,Central Bank of Iran,persian,1320,96.20,%,IR,Iran,,,,
inf_cbi_y,Yearly inflation rate- Central Bank of Iran,Central Bank of Iran,persian,1321,110.50,%,IR,Iran,,,,
inf_cbi_y,Yearly inflation rate- Central Bank of Iran,Central Bank of Iran,persian,1322,2.70,%,IR,Iran,,,,
inf_cbi_y,Yearly inflation rate- Central Bank of Iran,Central Bank of Iran,persian,1323,-14.40,%,IR,Iran,,,,
inf_cbi_y,Yearly inflation rate- Central Bank of Iran,Central Bank of Iran,persian,1324,-11.50,%,IR,Iran,,,,
inf_cbi_y,Yearly inflation rate- Central Bank of Iran,Central Bank of Iran,persian,1325,6.60,%,IR,Iran,,,,
inf_cbi_y,Yearly inflation rate- Central Bank of Iran,Central Bank of Iran,persian,1326,11.10,%,IR,Iran,,,,
inf_cbi_y,Yearly inflation rate- Central Bank of Iran,Central Bank of Iran,persian,1327,2.30,%,IR,Iran,,,,
inf_cbi_y,Yearly inflation rate- Central Bank of Iran,Central Bank of Iran,persian,1328,-17.20,%,IR,Iran,,,,
inf_cbi_y,Yearly inflation rate- Central Bank of Iran,Central Bank of Iran,persian,1329,8.30,%,IR,Iran,,,,
inf_cbi_y,Yearly inflation rate- Central Bank of Iran,Central Bank of Iran,persian,1330,7.20,%,IR,Iran,,,,
inf_cbi_y,Yearly inflation rate- Central Bank of Iran,Central Bank of Iran,persian,1331,9.20,%,IR,Iran,,,,
inf_cbi_y,Yearly inflation rate- Central Bank of Iran,Central Bank of Iran,persian,1332,15.90,%,IR,Iran,,,,
inf_cbi_y,Yearly inflation rate- Central Bank of Iran,Central Bank of Iran,persian,1333,1.70,%,IR,Iran,,,,
inf_cbi_y,Yearly inflation rate- Central Bank of Iran,Central Bank of Iran,persian,1334,8.80,%,IR,Iran,,,,
inf_cbi_y,Yearly inflation rate- Central Bank of Iran,Central Bank of Iran,persian,1335,4.40,%,IR,Iran,,,,
inf_cbi_y,Yearly inflation rate- Central Bank of Iran,Central Bank of Iran,persian,1336,1.00,%,IR,Iran,,,,
inf_cbi_y,Yearly inflation rate- Central Bank of Iran,Central Bank of Iran,persian,1337,13.00,%,IR,Iran,,,,
inf_cbi_y,Yearly inflation rate- Central Bank of Iran,Central Bank of Iran,persian,1338,7.90,%,IR,Iran,,,,
inf_cbi_y,Yearly inflation rate- Central Bank of Iran,Central Bank of Iran,persian,1339,1.60,%,IR,Iran,,,,
inf_cbi_y,Yearly inflation rate- Central Bank of Iran,Central Bank of Iran,persian,1340,0.90,%,IR,Iran,,,,
inf_cbi_y,Yearly inflation rate- Central Bank of Iran,Central Bank of Iran,persian,1341,1.00,%,IR,Iran,,,,
inf_cbi_y,Yearly inflation rate- Central Bank of Iran,Central Bank of Iran,persian,1342,4.50,%,IR,Iran,,,,
inf_cbi_y,Yearly inflation rate- Central Bank of Iran,Central Bank of Iran,persian,1343,0.30,%,IR,Iran,,,,
inf_cbi_y,Yearly inflation rate- Central Bank of Iran,Central Bank of Iran,persian,1344,0.80,%,IR,Iran,,,,
inf_cbi_y,Yearly inflation rate- Central Bank of Iran,Central Bank of Iran,persian,1345,0.80,%,IR,Iran,,,,
inf_cbi_y,Yearly inflation rate- Central Bank of Iran,Central Bank of Iran,persian,1346,1.50,%,IR,Iran,,,,
inf_cbi_y,Yearly inflation rate- Central Bank of Iran,Central Bank of Iran,persian,1347,3.60,%,IR,Iran,,,,
inf_cbi_y,Yearly inflation rate- Central Bank of Iran,Central Bank of Iran,persian,1348,1.50,%,IR,Iran,,,,
inf_cbi_y,Yearly inflation rate- Central Bank of Iran,Central Bank of Iran,persian,1349,5.50,%,IR,Iran,,,,
inf_cbi_y,Yearly inflation rate- Central Bank of Iran,Central Bank of Iran,persian,1350,6.30,%,IR,Iran,,,,
